Accession	Description	Ctrl_1	Ctrl_2	Ctrl_3	Low_1	Low_2	Low_3	High_1	High_2	High_3
Q6QAF3	Si:dkey-6e2.2 OS=Danio rerio GN=si:dkey-6e2.2 PE=4 SV=1	110.3257	116.1360468	92.45683198	100.0045529	91.86589681	111.3421521	109.3344599	99.99544713	91.07774446
Q5BLC0	Aldehyde dehydrogenase 1 family, member L2 (Fragment) OS=Danio rerio GN=aldh1l2 PE=1 SV=1	95.81664866	96.82384129	97.09061187	101.176096	96.08085717	111.1730701	105.195957	105.0172478	110.0321829
F1Q4S2	Tripartite motif-containing 65 OS=Danio rerio GN=trim65 PE=4 SV=1	100.5223237	121.9320782	87.06661542	90.61561028	91.89883092	84.18595866	99.47767633	105.3245341	103.8759178
A5WUM0	SH3 and PX domains 2Aa (Fragment) OS=Danio rerio GN=sh3pxd2aa PE=4 SV=1	100.4515395	100.6896659	107.7275337	104.9868171	102.1896938	97.97703451	99.54846047	96.38358994	89.58992479
Q5BLA1	Chromodomain helicase DNA-binding protein 3 OS=Danio rerio GN=chd3 PE=4 SV=1	136.2308006	114.7298888	91.83266747	113.3224406	95.73015538	102.3677749	77.27262366	97.6322251	110.3914925
E7FCX4	Pseudouridylate synthase 7 (putative) (Fragment) OS=Danio rerio GN=pus7 PE=1 SV=1	94.92030756	99.94432211	99.31681008	94.06738011	107.2224043	101.6412376	107.0281802	98.34852532	100.0556779
F6P9S6	Neurexin-3a (Fragment) OS=Danio rerio GN=nrxn3a PE=4 SV=1	85.58477454	82.85410791	97.02668336	88.64071696	100.230829	108.5484677	109.7944564	99.76917101	104.4844995
Q6PFN1	Mucin 5.1, oligomeric mucus/gel-forming OS=Danio rerio GN=muc5.1 PE=1 SV=1	95.74020837	94.75979299	109.5777726	100.0690071	99.93099288	103.7139194	98.5784247	105.2776186	98.10037463
E7F5G8	ClpB homolog, mitochondrial AAA ATPase chaperonin (Fragment) OS=Danio rerio GN=clpb PE=4 SV=1	90.67387436	107.550175	68.5852416	71.13638374	83.25227113	108.0529597	98.22452859	101.7754714	114.4344658
F8W4N3	Si:ch73-265h17.2 (Fragment) OS=Danio rerio GN=si:ch73-265h17.2 PE=4 SV=1	115.8597628	120.4416198	116.9350621	111.0013502	97.27891619	92.07835593	76.35035358	92.48666367	102.7210838
E9QFA0	Huntingtin-interacting protein 1 OS=Danio rerio GN=hip1 PE=1 SV=1	102.118267	102.2814744	100.4564902	98.86072016	103.4227341	97.92172115	99.54350976	97.14479249	102.873358
B8JIP2	Host cell factor C2 (Fragment) OS=Danio rerio GN=hcfc2 PE=4 SV=1	90.76564444	88.90910624	105.7457723	90.12441751	91.47045616	98.67694582	105.924918	104.214192	101.3230542
A0A0G2KLM5	Uncharacterized protein (Fragment) OS=Danio rerio PE=4 SV=1	102.6391273	105.2919183	87.1187732	99.25942399	90.80392654	101.8106691	84.43988074	100.740576	102.2909754
Q7SZV9	Pre-B-cell leukemia homeobox 2 (Fragment) OS=Danio rerio GN=pbx2 PE=1 SV=1	109.0514053	109.2768104	93.22747935	98.27697929	118.4386584	101.7230207	97.20641372	106.1740333	97.96226364
A0A0R4IMF6	IQ motif and Sec7 domain 1b OS=Danio rerio GN=iqsec1b PE=1 SV=2	106.5592966	101.7148555	99.12061377	99.31462929	83.20885652	100.6296372	102.7216898	97.09461718	99.37036275
B0S5H3	Heat shock protein 4-like OS=Danio rerio GN=hspa4l PE=1 SV=1	100.3393892	95.99297745	100.2307882	99.50005844	98.84433831	99.76921175	102.169289	95.42810536	100.2430761
Q5U3V6	THO complex subunit 5 homolog (Fragment) OS=Danio rerio GN=thoc5 PE=1 SV=1	117.2848259	113.1535789	116.460778	119.2546927	100.3532124	96.58058424	95.66812183	88.31987186	78.90605046
X1WGX1	PWWP domain-containing 2A (Fragment) OS=Danio rerio GN=pwwp2a PE=4 SV=1	92.34672452	77.17424431	107.4424891	107.4481232	106.3524377	97.66931195	102.3306881	87.16342093	78.58123953
E7F2E9	Translocase of outer mitochondrial membrane 6 homolog (yeast) OS=Danio rerio GN=tomm6 PE=4 SV=1	91.681982970000007	116.6488301	98.06361822	100.0858525	147.6363097	89.18140154	89.71259765	113.2657806	99.91414752
A0A0R4IRG6	Si:dkey-105h12.2 OS=Danio rerio GN=si:dkey-105h12.2 PE=1 SV=1	105.9559977	89.83825225	100.3865518	98.84658887	99.61344819	97.24731457	117.2826107	93.42375355	116.5219026
A8KB74	Epsin 2 (Fragment) OS=Danio rerio GN=epn2 PE=1 SV=1	110.7729117	112.3176914	95.69427076	96.14939926	106.5551994	100.8333319	96.48327798	99.16666814	111.3720918
F1R2E0	Heat shock protein 12A (Fragment) OS=Danio rerio GN=hspa12a PE=1 SV=1	100.2477734	104.5640976	82.80533603	107.2207914	155.49031	99.75222659	78.13436715	89.25866341	109.6221334
A0A097	Si:dkey-33c12.12 OS=Danio rerio GN=si:dkey-19p15.3 PE=4 SV=1	95.67068726	112.1670737	88.6815281	90.09331891	90.80099827	109.543776	98.77692935	118.1737647	133.7702344
Q2PRK6	TAF15 RNA polymerase II, TATA box-binding protein (TBP)-associated factor (Fragment) OS=Danio rerio GN=taf15 PE=1 SV=1	101.8487402	110.255586	77.66842496	98.15125983	79.59936004	102.1116981	81.13580932	103.4884565	108.4794837
E9QDE5	Early B-cell factor 3b OS=Danio rerio GN=ebf3b PE=3 SV=1	102.8064289	89.84351531	112.0562822	105.6542249	134.0055737	97.19357114	106.497958	87.03937878	91.27302281
A0A0R4IMS3	Protease, serine, 16 (thymus) (Fragment) OS=Danio rerio GN=prss16 PE=1 SV=1	99.54514191	95.45017875	91.43090841	99.62964497	105.0225886	102.3793834	103.1793118	103.3232607	100.370355
G3CES3	Thymine DNA glycosylase, tandem duplicate 2 OS=Danio rerio GN=tdg.2 PE=4 SV=1	98.55678678	96.22741208	101.4432132	96.66908713	86.08042072	114.0131837	125.4989954	112.9049478	97.52144664
Q804R6	Rho GDP dissociation inhibitor (GDI) alpha (Fragment) OS=Danio rerio GN=arhgdia PE=1 SV=1	102.5072757	105.3159253	90.42791906	101.2325797	89.05244251	107.0387498	93.09297138	105.6717456	98.76742026
Q9W7M8	Histone H2B (Fragment) OS=Danio rerio GN=zgc:114046 PE=1 SV=1	101.8881581	86.82208991	99.92075897	115.2868661	100.6138233	100.079241	111.4477592	96.61926752	79.58617834
X1WEK3	Si:ch73-50f9.4 OS=Danio rerio GN=si:ch73-50f9.4 PE=4 SV=1	115.1626793	112.4608082	97.86195544	108.7346842	75.19157911	100.5377184	93.69664562	107.8459258	99.46228158
Q1LVH3	Uncharacterized protein (Fragment) OS=Danio rerio PE=4 SV=1	123.5949761	102.4804311	117.2709362	111.659941	138.9014859	97.51956887	95.50395667	82.31316709	85.75133286
B0R047	Musashi RNA-binding protein 2b (Fragment) OS=Danio rerio GN=msi2b PE=4 SV=1	107.9641181	97.3010811	99.49349697	100.506503	90.01294145	103.1016986	102.162475	97.63320079	101.58665740000001
F1Q7W2	Microtubule-associated protein (Fragment) OS=Danio rerio GN=maptb PE=1 SV=5	104.3100623	113.8762196	84.1332728	100.0487349	75.21064451	99.95126505	86.12365283	101.745837	108.475468
A0A0R4ILP5	Si:ch211-212c13.8 (Fragment) OS=Danio rerio GN=si:ch211-212c13.8 PE=1 SV=1	99.64370381	100.9346556	91.10739768	100.3562962	112.9138439	97.86212597	97.69024255	106.599172	125.4234259
Q5YKG4	Adaptor-related protein complex 2, alpha 1 subunit (Fragment) OS=Danio rerio GN=ap2a1 PE=1 SV=1	101.4984496	129.0859653	87.43301924	97.67004975	109.1036088	98.50155043	82.83890192	105.3504444	120.1127697
E7EYC3	Insulin-like growth factor 2 mRNA-binding protein 1 OS=Danio rerio GN=igf2bp1 PE=1 SV=1	106.3351131	102.6778023	91.72681493	102.960507	82.56938675	107.6734654	95.71367725	106.3692736	97.322197739999993
E9QE45	Si:dkeyp-84f3.9 OS=Danio rerio GN=si:dkeyp-84f3.9 PE=4 SV=1	99.8440724	103.875265	88.53418972	100.0116745	71.34745289	112.129296	102.6477396	109.8480526	99.98832551
A0A0R4IUC2	Huntingtin-interacting protein 1 OS=Danio rerio GN=hip1 PE=1 SV=1	102.395824	97.91750303	110.333278	100.2438837	93.93598739	105.9714143	108.7508224	92.76296459	99.75611626
F1QEZ8	40S ribosomal protein S28 OS=Danio rerio GN=rps28 PE=1 SV=1	96.64745359	97.05506358	105.8848161	95.95011788	110.0525901	100.3850852	116.6129032	99.61491475	91.52605238
E7F3D6	Si:ch211-114l13.4 OS=Danio rerio GN=si:ch211-114l13.4 PE=4 SV=2	108.1573149	102.1416065	105.3701837	108.5309298	89.88202833	96.24323921	103.8696841	97.85839347	96.16087847
A0A0G2KXH3	Protein phosphatase, Mg2+/Mn2+-dependent, 1J OS=Danio rerio GN=ppm1j PE=4 SV=1	112.2298938	111.5169305	99.18334592	106.7323953	86.42328881	101.9219928	100.8166541	96.86866366	97.47636199
A0A0A0MPR3	Dual-specificity tyrosine-(Y)-phosphorylation-regulated kinase 1A, b OS=Danio rerio GN=dyrk1ab PE=4 SV=2	93.39006402	96.16710234	149.2776197	94.32776201	268.6196628	96.22320098	150.932427	103.1551897	96.84481027
A8WFX5	NEDD8-activating enzyme E1 catalytic subunit (Fragment) OS=Danio rerio GN=uba3 PE=1 SV=7	100.7357312	108.3585816	87.16719931	99.39595254	101.8881671	98.26122078	88.7570514	100.6040475	109.9485987
D9IVG4	SRA stem-loop-interacting RNA-binding protein OS=Danio rerio GN=slirp PE=1 SV=1	98.93034582	98.32976767	96.60904321	99.30037047	101.7664655	101.8630899	100.6996295	101.4679695	108.3335434
Q58P23	Mannosidase, alpha, class 2C, member 1 OS=Danio rerio GN=man2c1 PE=1 SV=1	95.52076173	105.881738	104.4820432	99.28451495	90.12558705	96.78967695	90.31186295	100.715485	102.4124232
Q6TLD2	Procollagen galactosyltransferase 1 OS=Danio rerio GN=colgalt1 PE=1 SV=1	102.0566478	94.37116182	105.3202262	97.94335216	113.6769319	106.5998157	106.03016650000001	91.09967718	95.4050086
A7MBX1	Si:ch211-235i11.6 (Fragment) OS=Danio rerio GN=si:ch211-235i11.6 PE=4 SV=1	169.2661998	159.9652651	101.9825101	131.6073411	78.4862119	94.34595871	73.26546925	98.01748993	97.41708414
B8JLR7	Lysine (K)-specific demethylase 5Ba (Fragment) OS=Danio rerio GN=kdm5ba PE=4 SV=1	95.8882006	92.73304091	104.6303982	107.4351107	110.6290877	101.5364133	96.89332097	98.46358668	90.47870023
E7F7E9	Calcium-transporting ATPase OS=Danio rerio GN=atp2b3b PE=1 SV=1	103.2877619	103.5241577	110.0320198	105.9281555	81.73053285	88.45117129	102.5487849	88.42144843	97.45121513
F1QBW2	ElaC ribonuclease Z 2 (Fragment) OS=Danio rerio GN=elac2 PE=1 SV=1	101.0840082	98.91599176	118.5700263	103.8231781	106.032449	96.39928343	98.15735743	90.45884786	92.8800424
A0A286YAD0	HECT and RLD domain-containing E3 ubiquitin protein ligase 2 (Fragment) OS=Danio rerio GN=herc2 PE=1 SV=1	77.06873242	81.3331196	131.343254	99.25665183	138.7547073	100.7433482	117.6367779	70.21200005	96.15483535
Q6P937	Zinc finger protein 839 OS=Danio rerio GN=znf839 PE=1 SV=1	101.9545074	100.5594373	92.82353279	95.04534345	95.87120425	107.2745946	99.44056272	107.7569845	113.6418838
A0A0R4IPB3	Cyclin-dependent kinase 14 OS=Danio rerio GN=cdk14 PE=3 SV=1	98.48837009	97.87001467	111.5290543	99.86108838	123.2221601	96.86710773	102.8336432	100.1389116	88.37429846
F1R8Z4	SRSF protein kinase 2 OS=Danio rerio GN=srpk2 PE=4 SV=1	83.02356179	100.1753155	107.2036734	95.45989499	99.82468451	96.37773529	110.1397109	96.87472651	115.3020369
A0A0B5JW50	Protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF),-interacting protein (liprin), alpha 3 OS=Danio rerio GN=ppfia3 PE=4 SV=1	99.0700621	96.38312082	101.26195	100.0815865	108.2721856	99.39968353	102.8022074	99.91841353	97.18418992
E9QFZ7	Keratin 96 OS=Danio rerio GN=krt96 PE=3 SV=2	104.1201625	99.92002821	100.0799718	98.57793053	93.77724053	106.3973775	100.9845671	102.2972127	94.55870423
A0A0G2KW10	Pseudouridylate synthase 3 (Fragment) OS=Danio rerio GN=pus3 PE=1 SV=1	92.18766634	87.32274756	95.80896347	102.3590557	90.69677142	106.8447581	108.4660346	97.6409443	102.5006897
A4U7F9	Dematin actin-binding protein OS=Danio rerio GN=dmtn PE=4 SV=1	103.9495875	76.76914302	109.0575735	93.21299133	128.1519084	96.05041251	117.3186264	77.18786352	77.60395189
F1R0Z8	Ubiquitin-conjugating enzyme E2E 2 (Fragment) OS=Danio rerio GN=ube2e2 PE=3 SV=1	104.3590009	74.04954229	105.3956648	100.8210397	100.4926254	97.18153854	99.50737462	80.88350729	77.64700821
Q6NYK1	EH domain-binding protein 1 OS=Danio rerio GN=ehbp1 PE=4 SV=1	93.16192054	98.87072658	105.2015687	92.40634848	101.4235236	92.5290083	114.7299114	91.82732342	101.1292734
A0A0R4ILZ8	Glutamine amidotransferase-like class 1 domain-containing protein 1 OS=Danio rerio GN=gatd1 PE=1 SV=1	103.2449589	96.21525801	108.5663013	98.76497204	133.4973342	100.8016298	101.0133792	95.33378303	94.68851316
E7FE57	Phospholipid-transporting ATPase OS=Danio rerio GN=atp8a2 PE=3 SV=2	83.71974934	83.04398745	107.9419488	71.71953433	109.9598701	90.84322107	122.939302	103.4989221	96.50107786
A8WIN7	Host cell factor C2 OS=Danio rerio GN=hcfc2 PE=4 SV=1	99.22353421	93.3256894	100.7764658	97.21306666	88.51526833	102.0890429	107.4151701	108.4784985	96.3954102
F1R687	Synaptic vesicle glycoprotein 2Bb OS=Danio rerio GN=sv2bb PE=1 SV=1	103.7917267	111.7879191	79.06132627	96.9717992	101.8927297	98.1072703	79.89808845	110.2190234	108.1775696
E9QCI0	StAR-related lipid transfer (START) domain-containing 10 (Fragment) OS=Danio rerio GN=stard10 PE=4 SV=1	106.5792912	97.34726592	94.08321349	91.76945707	91.72536523	115.1944315	102.6527341	121.9068677	120.7220584
E7F5Z0	Si:dkey-16p21.8 OS=Danio rerio GN=si:dkey-16p21.8 PE=4 SV=1	99.20490176	110.6195421	77.88695928	100.7950982	73.70841476	111.7766566	79.97599514	118.0597489	123.6865593
A0A286YAJ7	Myosin XVIIIAb OS=Danio rerio GN=myo18ab PE=1 SV=1	98.02735261	94.35094136	100.6670311	97.46898567	101.3311623	101.2202424	104.4882873	99.33296888	97.28022102
Q7ZU99	E3 ubiquitin-protein ligase RING2 (Fragment) OS=Danio rerio GN=rnf2 PE=1 SV=1	96.08459499	91.7382729	108.7826121	99.0809797	160.1429051	100.8736019	117.0106151	99.12639815	93.4095965
Q6JAA4	Si:ch1073-55a19.2 OS=Danio rerio GN=si:ch1073-55a19.2 PE=1 SV=2	102.9268207	103.4402292	98.76089776	101.7777512	94.10048864	101.5647378	96.2242573	100.8750665	99.12493349
I3IRX8	Leucine-rich repeat-containing 7 OS=Danio rerio GN=lrrc7 PE=4 SV=1	96.03251015	106.1260963	82.04272174	99.63698341	74.47456306	105.9936721	87.65152399	100.3630166	101.5575874
Q6ZM52	Uncharacterized protein (Fragment) OS=Danio rerio PE=4 SV=1	101.6791377	89.25772139	98.1790218	98.27583343	93.69009018	122.008042	116.229418	111.2289944	107.9375167
Q6B324	Ligand-dependent nuclear receptor corepressor-like OS=Danio rerio GN=lcorl PE=4 SV=1	88.05851111	82.51525346	95.84025653	94.668548	100.5734866	115.4721216	117.7669786	99.42651345	113.6898944
Q568K4	Trio Rho guanine nucleotide exchange factor b (Fragment) OS=Danio rerio GN=triob PE=1 SV=2	86.60420437	109.1129862	88.04140893	86.56697804	110.9086913	93.16904818	93.7609253	106.2390747	109.3995042
E9QIK7	FXYD domain-containing ion transport regulator 6-like (Fragment) OS=Danio rerio GN=fxyd6l PE=1 SV=1	98.8201416	115.6968378	95.09768328	104.9960606	98.92563187	101.0743681	86.75852691	111.6582665	101.5771581
F1QNL1	Si:ch73-44m9.3 OS=Danio rerio GN=si:ch73-44m9.3 PE=4 SV=2	91.4505452	91.48605065	101.4245223	93.74712076	129.423677	96.82627837	106.7909774	98.57547774	105.8141863
A0A0R4ITD5	Si:ch211-235i11.4 OS=Danio rerio GN=si:ch211-235i11.4 PE=4 SV=1	169.2661998	159.9652651	101.9825101	131.6073411	78.4862119	94.34595871	73.26546925	98.01748993	97.41708414
F1QFC2	Si:dkey-265c15.6 OS=Danio rerio GN=si:dkey-265c15.6 PE=4 SV=1	95.67068726	112.1670737	88.6815281	90.09331891	90.80099827	109.543776	98.77692935	118.1737647	133.7702344
A0A0R4IDJ2	Si:ch211-210b2.3 OS=Danio rerio GN=si:ch211-210b2.3 PE=4 SV=1	114.120286	109.3337672	115.7941664	116.0152173	96.82158729	90.01081069	91.89087264	91.5350361	103.1784127
Q6NW98	Phospholipid phosphatase-related 3b OS=Danio rerio GN=plppr3b PE=4 SV=1	97.5331659	136.7326267	76.52213079	96.30086115	116.406822	102.4668341	64.6310153	118.0993135	154.5598748
Q9YHE3	TAR DNA-binding protein,-like OS=Danio rerio GN=tardbpl PE=1 SV=1	97.74106053	119.2500702	96.19927558	101.7847464	167.2840314	98.21525364	91.49737593	111.3856371	122.8509214
B0R137	Zgc:77784 OS=Danio rerio GN=zgc:77784 PE=4 SV=2	95.73686798	92.3996136	120.7948512	95.6313676	138.7365338	91.93977993	120.7638372	103.580401	96.41959903
F1Q889	Zgc:114188 OS=Danio rerio GN=zgc:114188 PE=1 SV=1	97.78472571	109.1404138	74.93273714	105.4000384	53.99278339	112.3774582	80.36624565	123.7321828	102.2152743
Q3B7R1	Bromodomain adjacent to zinc finger domain, 1A (Fragment) OS=Danio rerio GN=baz1a PE=1 SV=1	96.53575744	107.791939	90.84572656	111.3805154	101.2469662	94.19361231	85.73750367	98.75303377	112.5851773
F1QDC7	Wu:fb18f06 (Fragment) OS=Danio rerio GN=wu:fb18f06 PE=4 SV=1	109.2304705	128.233481	93.06831546	101.037404	80.73336733	113.6162408	89.5099571	114.9398413	98.962596
F1QC81	Zgc:193812 OS=Danio rerio GN=zgc:193812 PE=3 SV=1	100.167113	102.8521589	78.83116354	99.83288697	68.92820424	123.3514351	93.71786758	128.6093885	116.5663239
Q5TZ37	AP-2 complex subunit alpha OS=Danio rerio GN=ap2a1 PE=1 SV=1	102.0897014	106.0577191	98.90756419	101.0924358	111.454663	97.92971789	96.18937168	96.76215841	102.6193796
E7EZN2	Protein phosphatase 6, regulatory subunit 3 (Fragment) OS=Danio rerio GN=ppp6r3 PE=1 SV=1	98.85927153	166.8102187	39.33044309	101.1407285	31.75957859	147.6661972	61.6145746	192.5433969	155.9974836
Q803I4	Hephaestin-like 1a OS=Danio rerio GN=hephl1a PE=1 SV=2	102.2432607	98.22330345	100.9177481	89.84738332	94.90338309	104.2295841	99.08225195	87.67212384	103.0576907
A1L251	Immunoglobulin-like and fibronectin type III domain-containing 1, tandem duplicate 2 OS=Danio rerio GN=igfn1.2 PE=4 SV=1	120.879273	100.7085585	106.2415991	110.3996938	84.64971646	91.57399493	99.29144151	90.14672029	111.4377612
E9QFC6	TAO kinase 2a OS=Danio rerio GN=taok2a PE=1 SV=1	248.2024278	226.7939696	109.9063255	201.4164168	84.04730046	98.46128196	80.89417981	101.538718	98.14541152
Q7ZWC4	Ubiquinol-cytochrome c reductase core protein 2a (Fragment) OS=Danio rerio GN=uqcrc2a PE=1 SV=2	100.7347739	103.3172975	98.56151604	102.8119144	109.818833	99.15800626	98.42719981	101.6211211	99.26522615
A0A0J9YJI9	Mitogen-activated protein kinase kinase kinase kinase OS=Danio rerio GN=map4k3b PE=1 SV=1	96.50962908	92.74577456	119.3936327	103.4053587	126.9541336	96.59464128	134.1863905	94.53675394	94.89410392
Q7T3H5	SNF2 histone linker PHD RING helicase OS=Danio rerio GN=shprh PE=1 SV=1	77.43521633	78.99531868	116.1089673	89.34875209	176.6809208	100.7985346	127.0037696	99.20146535	72.33118067
Q7SXU0	Si:dkey-222h21.2 OS=Danio rerio GN=si:dkey-222h21.2 PE=4 SV=2	104.0148381	97.20318286	105.3066068	106.265793	92.12406749	93.09449389	104.5751472	93.09905195	93.28902235
Q6PBU3	Microtubule-associated protein OS=Danio rerio GN=maptb PE=1 SV=1	97.59437096	97.86868672	96.50178039	110.9903826	115.0266736	110.6028498	94.57747199	98.24039347	112.9113866
Q6DH83	Si:dkey-40c11.1 OS=Danio rerio GN=si:dkey-40c11.1 PE=4 SV=2	95.94234441	104.0576556	83.45020319	106.0523529	91.40142776	116.6593636	79.88407551	118.5015169	128.1953066
B8JHU9	La ribonucleoprotein domain family, member 1B (Fragment) OS=Danio rerio GN=larp1b PE=1 SV=1	100.6395317	119.0198286	99.20821003	111.4023041	99.36046834	104.2210706	95.58665824	109.9188306	95.76422408
Q5RKP7	Nuclear transcription factor Y, beta a (Fragment) OS=Danio rerio GN=nfyba PE=1 SV=1	98.80252135	95.57628792	100.4796729	99.52032708	115.7436173	103.4606647	105.0406404	97.14012458	89.64109323
F1QE28	Homeobox protein OTX2 (Fragment) OS=Danio rerio GN=otx2 PE=4 SV=1	83.8706662	96.30487534	108.4078631	100.3312094	57.75051316	112.6549633	117.5867284	108.0734816	85.71926738
F6IA10	Transcription factor 7 OS=Danio rerio GN=tcf7 PE=4 SV=2	96.68196355	107.3167125	96.87643065	97.08272614	105.8859628	95.62609543	94.71587626	102.9172739	103.5954935
E7EYJ7	Zgc:92481 (Fragment) OS=Danio rerio GN=zgc:92481 PE=1 SV=1	99.77966429	94.5954453	131.3782965	91.93724149	137.3451167	90.03830672	106.0271075	96.23801766	100.2203357
F1QRV8	SH3-domain GRB2-like endophilin B2a (Fragment) OS=Danio rerio GN=sh3glb2a PE=4 SV=1	102.099389	93.08750516	120.8379241	97.90061096	135.0917277	89.3217986	121.8587371	91.6057752	91.84857088
Q2QCI8	High mobility group box 1b OS=Danio rerio GN=hmgb1b PE=1 SV=1	100.1410792	102.6778681	80.56570499	99.85892077	71.33737976	104.1974139	81.28633515	103.5702856	101.3042372
E9QHU7	Histone H2B OS=Danio rerio GN=si:dkey-261m9.19 PE=1 SV=1	76.69770367	70.66634813	93.88918868	104.6456647	95.35433529	156.8186303	166.8412641	115.7008237	86.85363744
A2VCZ7	Cysteine protease (Fragment) OS=Danio rerio GN=atg4b PE=3 SV=1	92.30790117	94.58634875	92.52740828	101.3547129	107.3000709	102.1680391	97.28144316	98.8419982	101.1580018
E7F1T4	Transmembrane p24-trafficking protein 8 OS=Danio rerio GN=tmed8 PE=1 SV=1	93.47942649	106.7583556	99.1689523	100.4887978	115.3465183	99.51120217	94.55919257	108.879907	119.7069677
B7ZD98	Zinc finger protein 1008 OS=Danio rerio GN=znf1008 PE=4 SV=1	169.2661998	159.9652651	101.9825101	131.6073411	78.4862119	94.34595871	73.26546925	98.01748993	97.41708414
Q6IQX1	Si:dkey-248g15.3 OS=Danio rerio GN=si:dkey-248g15.3 PE=1 SV=1	140.6585427	171.3741938	68.17842202	110.3364775	59.87689896	102.2452305	93.37110858	102.2013318	97.79866817
A8E7G8	Unkempt family zinc finger-like OS=Danio rerio GN=unkl PE=1 SV=1	91.46882471	87.99916349	128.0778001	97.64859159	178.4164151	101.1518953	126.1833699	93.50604055	98.84810475
E7F1T6	Histone H2A (Fragment) OS=Danio rerio GN=si:dkey-108k21.19 PE=3 SV=1	87.87671052	114.0330195	91.33652805	103.1721916	96.77382102	98.38166262	96.37396065	120.5760863	101.6183374
Q6DRI2	Microtubule-associated protein (Fragment) OS=Danio rerio GN=maptb PE=1 SV=1	103.8315748	119.2582003	85.03463247	100.5815239	84.27781237	99.41847615	81.59208982	103.6491627	118.187768
